objectid,title,description,interviewee,creator,creators title,interviewer,date original,date is approximate?,subject (lcsh),subject (keywords),coverage,latitude,longitude,publisher,contributing institution,publisher digital,digital collection,source,national archive number,identifier,regional office number,rights,format original,duration,type,digital format,language,website,genre,digitization specifications,date digital,full text,filename,oclc number,date created,date modified,reference url,cdmid,contentdm file name,contentdm file path
sbw_185,"Press Release, Emergency Hunt in the Selway Game Preserve, 26 August 1937",This press release issued in August of 1937 is meant to attract hunters to the Selway Game Preserve for a special emergency hunt to last from the beginning of September to the end of November of that year. The release attempts to entice hunters by describing the game preserve as extremely primitive providing the hunter with an unprecedented opportunity for real pioneering sport. The hunt was organized in response to the explosion of elk that had begun to damage winter grazing areas.,,Unknown,,,8/26/1937,,Selway-Bitterroot Wilderness,Wildlife,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,,Press_Release_Selway_Emergency_Hunt_08-26-37,,"Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",Correspondence Files,,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/184,184,185.pdf,/sbw/image/185.pdf
sbw_186,"Earlyday Foresters Were Hardy and Practical, Bessie Notes in Recolections of Forest Service","This is a newspaper article of recollections of the early days of the Forest Service in the SBW, as told by Roy Munroes wife, Bessie. She profiles a number of old rangers, including Jim Vance, her own husband, and Frank Fenn, among others.",,"Monroe, B. K.",,,1960,y,Selway-Bitterroot Wilderness,Personal recollections; early days;,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,,17,Unknown,"Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",Newspaper clipping,,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/185,185,186.pdf,/sbw/image/186.pdf
sbw_187,Wilderness Landholders Seek To Retain Vehicle Use Rights,"This document is a few newspaper articles stapled together, but they each deal with the topic of motorized vehicles within the SBW, so all are germane to the project. Each present the same issue that Renshaw complains about above, but from a less biased standpoint. Together these articles provide a good summary of the issue of private landowners' rights to motorized transportation within the SBW.",,"H, L.",,,4/26/1964,,Selway-Bitterroot Wilderness,Wilderness Act; vehicle use,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Lewiston Morning Tribune,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Lewiston Morning Tribune,,22,Unknown,"Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",Newspaper clipping,,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/186,186,187.pdf,/sbw/image/187.pdf
sbw_188,"The Johnson Family and a Selway River Homestead, as Remembered by Helen E. Ridley","This is an essay-length narrative of the coming of the Johnson family (Ed and Dee Johnson) to the SBW in 1912. There are a lot of interesting anecdotes in this document, as well as a number of large black-and-white photos of the area taken contemporaneously with Ed and Dees homesteading.",,"Ridley, Helen E.",,,6/1/1972,,Selway-Bitterroot Wilderness,Fenn Ranger Station; Johnson Homestead,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,,23,Unknown,"Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",Diaries,,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/187,187,188.pdf,/sbw/image/188.pdf
sbw_189,Selway Tales by Charles J. Johnson.,This is a bound collection of stories written by Charles Johnson (son of Ed and Dee) and dealing with his growing up in the Johnson homestead. This makes for an excellent companion piece with Document 23.,,"Johnson, Charles B.",,,1981,y,Selway-Bitterroot Wilderness,Personal recollections; early days; Johnson Homestead,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,,24,Unknown,"Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",Diaries,,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/188,188,189.pdf,/sbw/image/189.pdf
sbw_190,The Flight of the Nez Perce.,"This is a pamphlet produced by the Forest Service which describes the flight of the Nez Perce through the Bitterroot Valley in 1877. The pamphlet doesnt contain information that isnt available elsewhere by any means; however, it is worthwhile as a historical curiosity. No date of publication is clear, but it seems likely that it was published in the 60s or 70s.",,Unknown,,,1970,y,Selway-Bitterroot Wilderness,Nez Perce; Native Americans,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,USFS,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Bitterroot National Forest Historical Files, Montana",,25,R1-95-79,"Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",Articles,,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/189,189,190.pdf,/sbw/image/190.pdf
sbw_191,The First Ten Years Were the Toughest by Ralph L. Hand.,"This is an excerpt from a collection titled Early Days in the Forest Service, Volume 3. This collection has testimonials from a number of former Forest Service employees, but Hands is the only one that is related geographically to our project. The first page of the document is part of Hand's introduction, detailing his early years with the Forest Service. Then there is a jump (a number of pages appear to be missing) before Hand's account picks up again, telling a few anecdotes of his adventures in the SBW.",,"Hand, Ralph L.",,,1955,,Selway-Bitterroot Wilderness,fire management;,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unknown,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,,26,Unknown,"Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",Book,,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/190,190,191.pdf,/sbw/image/191.pdf
sbw_192,They Pioneered the Bitterroots by Carl A. Weholt.,"This excerpt from Early Days in the Forest Service, Volume 4 discusses what the land within the SBW was like during the early 1900s. Carl Weholt tells the story of his (I assume) father Adolph Weholt and a crew of men who came to the Elk Summit area in 1911 and were charged with clearing trails and building a cabin there.",,"Weholt, Carl A.",,,1/1/1976,,Selway-Bitterroot Wilderness,early days; personal recollections;,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,USDA Forest Service,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Documents Department, University of Idaho Library",,27,Unknown,"Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho",Book,,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/191,191,192.pdf,/sbw/image/192.pdf
sbw_193,Log Cabins with Cupolas,This is a list of the 20 log cabins with cupolas that existed at one time in the SBW area. Each entry features a brief description of the cabin as well as a photograph.,,"Schacher, Cindy L.",Archaeological Technician,,1970,y,Selway-Bitterroot Wilderness,log cabins; cupolas; Nez Perce National Forest,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,,28,Unknown,"Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho",Clippings (information artifacts),,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/192,192,193.pdf,/sbw/image/193.pdf
sbw_194,"Major Evan W. Kelley, a biography/obituary of the man.","Pretty self-explanatory. Tells of Kelley's childhood, his service in WWI, and then, ultimately, his work with the Forest Service.",,Unknown,,,10/3/1966,,Selway-Bitterroot Wilderness,Evan W. Kelley; regional forester; fire management,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,,18,Unknown,"Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",Articles,,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/193,193,194.pdf,/sbw/image/194.pdf
sbw_195,"A Record From Discussions Hold During the Low Value Area Expedition, a transcript of discussion held between many Forest Service officials pertaining to fire control in Region 1.","This is the transcript of a discussion that took place in 1932. Taking part in the discussion, among others, were Roy Headley and Evan Kelley. The topic was how best to alter the fire control plan for all of Region 1 as a way of addressing the number of very destructive and harrowing fire seasons that had occurred over the previous 20 years.",,"Hoadley, Roy; Kelley, F. W.; Woods, C. N.; Show, S. B. Brundage, F. H.; Forsling, C. L.; Kinney; Farell; Phillips; Brooks; Romano; Noitzling; Poynter; Guzman; LeVan; Fitzgerald",,,9/20/1932,,Selway-Bitterroot Wilderness,fire management;,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,,29,Unknown,"Digital image copyright 2011, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",Transcripts,,Text,application/pdf,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; pdf for access.,2011,,,,5/10/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/194,194,195.pdf,/sbw/image/195.pdf
