title,date,date is approximate?,description,location,latitude,longitude,subject,source,identifier,donor,collection,format original,type,format,language,rights,rightsstatement,cdm_url,collectionid,cdmid,objectid
"Exterior view of side of Creamery. Grace, Idaho.",1939,y,,Grace,42.576499,-111.730399,main streets; automobiles; business enterprises,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-045-1b,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/595,cities,595,cities595
"Creamery. Moreland, Idaho.",1935,y,,Moreland,43.220711,-112.442268,main streets; automobiles; business enterprises,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-046-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/596,cities,596,cities596
"Creamery. Kuna, Idaho.",1935,y,,Kuna,43.510579,-116.493616,exteriors; business enterprises,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-047-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/597,cities,597,cities597
"Armour Creameries. Pocatello, Idaho.",1935,y,"Sign also says 'Armour Creameries Manufactures Royal Clover Bloom Butter' and 'Drink Coca-Cola, Delicious - Refreshing'",Pocatello,42.859469,-112.441866,main streets; business enterprises,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-036-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/598,cities,598,cities598
"Creamery. Lewisville, Idaho.",1935,y,,Lewisville,43.695709,-112.012492,exteriors; business enterprises,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-048-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/599,cities,599,cities599
"Creamery. Burley, Idaho.",1926,y,Burley Flour Mills in background,Burley,42.537981,-113.779703,main streets; automobiles; business enterprises,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-049-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/600,cities,600,cities600
"West end of Main Street. Grangeville, Idaho.",1912,,,Grangeville,45.926757,-116.128278,main streets,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-117-10,,Idaho Cities & Towns Collection,6.5x8.5 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/601,cities,601,cities601
"Sugar Beet Plant. Burley, Idaho.",1930,y,From the files of C.J. Brosnan,Burley,42.537981,-113.779703,factories (structures),Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-049-2,,Idaho Cities & Towns Collection,6.5x8.5 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/602,cities,602,cities602
"Aerial view of Idaho State University. Pocatello, Idaho.",1969,,,Pocatello,42.863074,-112.427891,aerial photograph; towns,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-036-2,,Idaho Cities & Towns Collection,8x10 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/603,cities,603,cities603
"Creamery. McDermott, Idaho.",1919,y,Railroad tracks in foreground,McDermott,43.329466,-116.472738,exteriors; business enterprises,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-050-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/604,cities,604,cities604
"Creamery. Paris, Idaho.",1920,y,In process of being reroofed,Paris,42.228942,-111.401002,exteriors; business enterprises,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-053-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/605,cities,605,cities605
"Creamery. Ustick, Idaho.",1920,y,,Ustick,43.633813,-116.323092,exteriors; business enterprises,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-051-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/606,cities,606,cities606
"Creamery. Meridian, Idaho.",1920,y,,Meridian,43.609292,-116.39298,exteriors; business enterprises,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-052-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/607,cities,607,cities607
"Creamery. Tetonia, Idaho.",1920,y,,Tetonia,43.813701,-111.164303,exteriors; business enterprises,Photo Group 5  | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-054-1a,,Idaho Cities & Towns Collection,3.5x5.75 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/608,cities,608,cities608
